GEOID,POP,BPOP,VAP,BVAP,BVAP_TOT,HVAP,INTPTLAT,INTPTLON
0500000US48203,68839,13582,51865,10386,21143,6012,32.5479914,-94.3744344
0500000US48205,5382,197,4222,192,416,1219,35.8402444,-102.6100473
0500000US48207,5416,205,4332,170,360,997,33.1759638,-99.730774
0500000US48209,241067,9881,185523,7881,17476,65543,30.0612247,-98.0292673
0500000US48211,3382,5,2396,2,7,687,35.8159564,-100.2792102
0500000US48213,82150,4790,64930,3665,7740,7234,32.2116334,-95.8534183
0500000US48215,870781,4748,608225,3330,7824,549880,26.3963839,-98.18099
0500000US48217,35874,2111,27486,1546,3238,4990,31.9826809,-97.130668
0500000US48219,21537,645,15937,474,1016,7088,33.605932,-102.3433978
0500000US48221,61598,523,49209,348,882,5137,32.430149,-97.8316766
0500000US48223,36787,2405,27871,1826,3813,4077,33.1489673,-95.5654337
0500000US48225,22066,5195,17886,4174,8466,2207,31.3230362,-95.4215995
0500000US48227,34860,1721,26862,1253,2639,11985,32.3034298,-101.4387208
0500000US48229,3202,16,2667,8,22,1576,31.4508678,-105.3775489
0500000US48231,99956,8014,76143,6206,13020,12378,33.1233077,-96.0842298
0500000US48233,20617,469,15430,343,775,3153,35.837047,-101.3627461
0500000US48235,1513,7,1184,4,14,262,31.3034241,-100.9813037
0500000US48237,8472,311,6649,284,586,1029,33.2321604,-98.1711775
0500000US48239,14988,1011,11340,704,1462,3282,28.9598019,-96.58908
0500000US48241,32980,5594,25539,4147,8402,1456,30.7529323,-94.0222943
0500000US48243,1996,1,1711,1,12,463,30.6253574,-104.191873
0500000US48245,256526,84835,195680,63275,128481,39717,29.8539997,-94.1493306
0500000US48247,4838,5,3516,4,8,3077,27.0532315,-98.7475716
0500000US48249,38891,265,28630,179,426,22115,27.7335157,-98.0908141
0500000US48251,179927,6770,133965,4968,10746,27491,32.3798207,-97.3649587
0500000US48253,19663,2024,16187,1906,3867,4302,32.7437089,-99.8744297
0500000US48255,14710,1174,11855,1100,2233,5805,28.9089957,-97.8522048
0500000US48257,145310,21948,103646,14767,30500,22171,32.5989442,-96.2883773
